"","D29630.1","LC107517","KU697313","AY800279","LC155795","KT717325","KU159093","KX196173","MF978248","JX524226","LC107515","MH423501","FJ822136","GQ179646","AY863024","GQ179647","AY366209","KY348771","KU854931","KU854929","SRR11190802C","KP090203","AY366207","SRR11190798C","SRR11190801C","SRR11603189C","SRR11603187C","SRR11603183B","SRR11603184B","MG210801","SRR11190800B","SRR11190791B","SRR11190802D","SRR11190801D","SRR11190798D","SRR11190795D","JF930327","SRR11603182B","SRR11603184C","SRR11190793B","SRR11190796D","SRR11190797D","SRR11603191C","SRR11603189D","SRR11603187D","SRR11603186C","SRR11603190C","KM288845","SRR11190798B","SRR11190801B","SRR11190802B","SRR11190796B","SRR11190797B","AY366208","KM288844","JF930326","KM288843","KM288842","SRR11603191B","SRR11603189B","SRR11603186B","SRR11603190B","JF937699","KM288846","KX883791","KM288847","15H03_cons","19JSF_sty","15H04_cons","15H06_cons","LC128411","SRR11603186A","SRR11603190A","SRR11603191A","SRR11603187A","SRR11603189A","SRR11190793A","KM365479","SRR11190792A","SRR11603183A","SRR11190795A","AF308158","SRR11190802A","SRR11190796A","SRR11190797A","SRR11603184A","SRR11603182A","SRR11190798A","SRR11190801A","SRR11190799A","SRR11190791A"
"KM288847",0.371681415929204,0.402654867256637,0.442477876106195,0.411504424778761,0.433628318584071,0.420353982300885,0.424778761061947,0.424778761061947,0.442477876106195,0.455752212389381,0.473451327433628,0.486725663716814,0.47787610619469,0.486725663716814,0.482300884955752,0.486725663716814,0.309734513274336,0.314159292035398,0.314159292035398,0.287610619469027,0.269911504424779,0.278761061946903,0.278761061946903,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.269911504424779,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.238938053097345,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.234513274336283,0.212389380530973,0.212389380530973,0.212389380530973,0.216814159292035,0.216814159292035,0.225663716814159,0.216814159292035,0.221238938053097,0.212389380530973,0.212389380530973,0.216814159292035,0.216814159292035,0.216814159292035,0.216814159292035,0.00884955752212389,0.0132743362831858,0.00442477876106195,0,0.13716814159292,0.132743362831858,0.132743362831858,0.132743362831858,0.13716814159292,0.132743362831858,0.132743362831858,0.132743362831858,0.132743362831858,0.132743362831858,0.128318584070796,0.13716814159292,0.132743362831858,0.132743362831858,0.132743362831858,0.13716814159292,0.132743362831858,0.132743362831858,0.132743362831858,0.132743362831858,0.132743362831858,0.132743362831858,0.132743362831858,0.132743362831858,0.132743362831858
"15H03_cons",0.371681415929204,0.384955752212389,0.455752212389381,0.429203539823009,0.47787610619469,0.446902654867257,0.451327433628319,0.415929203539823,0.455752212389381,0.451327433628319,0.482300884955752,0.486725663716814,0.47787610619469,0.491150442477876,0.486725663716814,0.491150442477876,0.34070796460177,0.336283185840708,0.336283185840708,0.256637168141593,0.230088495575221,0.234513274336283,0.238938053097345,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.185840707964602,0.185840707964602,0.185840707964602,0.190265486725664,0.190265486725664,0.20353982300885,0.18141592920354,0.190265486725664,0.185840707964602,0.185840707964602,0.199115044247788,0.199115044247788,0.199115044247788,0.199115044247788,0.128318584070796,0.132743362831858,0.132743362831858,0.13716814159292,0,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.0132743362831858,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.0132743362831858,0.0132743362831858,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.0132743362831858,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389
"19JSF_sty",0.376106194690265,0.380530973451327,0.451327433628319,0.424778761061947,0.473451327433628,0.442477876106195,0.446902654867257,0.411504424778761,0.451327433628319,0.446902654867257,0.47787610619469,0.491150442477876,0.482300884955752,0.495575221238938,0.491150442477876,0.495575221238938,0.336283185840708,0.331858407079646,0.331858407079646,0.252212389380531,0.225663716814159,0.230088495575221,0.234513274336283,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.238938053097345,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.212389380530973,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00442477876106195,0,0,0,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195
"15H04_cons",0.376106194690265,0.380530973451327,0.451327433628319,0.424778761061947,0.473451327433628,0.442477876106195,0.446902654867257,0.411504424778761,0.451327433628319,0.446902654867257,0.47787610619469,0.491150442477876,0.482300884955752,0.495575221238938,0.491150442477876,0.495575221238938,0.336283185840708,0.331858407079646,0.331858407079646,0.252212389380531,0.225663716814159,0.230088495575221,0.234513274336283,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.238938053097345,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.212389380530973,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00442477876106195,0,0,0,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195
"15H06_cons",0.376106194690265,0.380530973451327,0.451327433628319,0.424778761061947,0.473451327433628,0.442477876106195,0.446902654867257,0.411504424778761,0.451327433628319,0.446902654867257,0.47787610619469,0.491150442477876,0.482300884955752,0.495575221238938,0.491150442477876,0.495575221238938,0.336283185840708,0.331858407079646,0.331858407079646,0.252212389380531,0.225663716814159,0.230088495575221,0.234513274336283,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.238938053097345,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.212389380530973,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00442477876106195,0,0,0,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195
"LC128411",0.380530973451327,0.384955752212389,0.455752212389381,0.429203539823009,0.47787610619469,0.438053097345133,0.442477876106195,0.420353982300885,0.455752212389381,0.451327433628319,0.482300884955752,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.331858407079646,0.327433628318584,0.327433628318584,0.256637168141593,0.230088495575221,0.234513274336283,0.238938053097345,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.128318584070796,0.132743362831858,0.132743362831858,0.13716814159292,0.0132743362831858,0.00884955752212389,0.00884955752212389,0.00884955752212389,0,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195
"SRR11603186A",0.376106194690265,0.380530973451327,0.455752212389381,0.429203539823009,0.47787610619469,0.438053097345133,0.442477876106195,0.415929203539823,0.451327433628319,0.446902654867257,0.482300884955752,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.331858407079646,0.327433628318584,0.327433628318584,0.256637168141593,0.230088495575221,0.234513274336283,0.238938053097345,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0.00442477876106195,0.00442477876106195,0,0,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0,0,0,0
"SRR11603190A",0.376106194690265,0.380530973451327,0.455752212389381,0.429203539823009,0.47787610619469,0.438053097345133,0.442477876106195,0.415929203539823,0.451327433628319,0.446902654867257,0.482300884955752,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.331858407079646,0.327433628318584,0.327433628318584,0.256637168141593,0.230088495575221,0.234513274336283,0.238938053097345,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0.00442477876106195,0.00442477876106195,0,0,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0,0,0,0
"SRR11603191A",0.376106194690265,0.380530973451327,0.455752212389381,0.429203539823009,0.47787610619469,0.438053097345133,0.442477876106195,0.415929203539823,0.451327433628319,0.446902654867257,0.482300884955752,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.331858407079646,0.327433628318584,0.327433628318584,0.256637168141593,0.230088495575221,0.234513274336283,0.238938053097345,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0.00442477876106195,0.00442477876106195,0,0,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0,0,0,0
"SRR11603187A",0.376106194690265,0.380530973451327,0.455752212389381,0.429203539823009,0.47787610619469,0.438053097345133,0.442477876106195,0.415929203539823,0.451327433628319,0.446902654867257,0.482300884955752,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.331858407079646,0.327433628318584,0.327433628318584,0.256637168141593,0.230088495575221,0.234513274336283,0.238938053097345,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0.00442477876106195,0.00442477876106195,0,0,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0,0,0,0
"SRR11603189A",0.376106194690265,0.380530973451327,0.455752212389381,0.429203539823009,0.47787610619469,0.438053097345133,0.442477876106195,0.415929203539823,0.451327433628319,0.446902654867257,0.482300884955752,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.331858407079646,0.327433628318584,0.327433628318584,0.256637168141593,0.230088495575221,0.234513274336283,0.238938053097345,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0.00442477876106195,0.00442477876106195,0,0,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0,0,0,0
"SRR11190793A",0.376106194690265,0.376106194690265,0.455752212389381,0.433628318584071,0.47787610619469,0.433628318584071,0.438053097345133,0.415929203539823,0.451327433628319,0.446902654867257,0.482300884955752,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.336283185840708,0.331858407079646,0.331858407079646,0.252212389380531,0.225663716814159,0.230088495575221,0.234513274336283,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.238938053097345,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.216814159292035,0.176991150442478,0.176991150442478,0.176991150442478,0.18141592920354,0.18141592920354,0.194690265486726,0.172566371681416,0.18141592920354,0.176991150442478,0.176991150442478,0.190265486725664,0.190265486725664,0.190265486725664,0.190265486725664,0.119469026548673,0.123893805309735,0.123893805309735,0.128318584070796,0.0132743362831858,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195
"KM365479",0.376106194690265,0.380530973451327,0.451327433628319,0.433628318584071,0.473451327433628,0.442477876106195,0.446902654867257,0.411504424778761,0.451327433628319,0.446902654867257,0.486725663716814,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.336283185840708,0.331858407079646,0.331858407079646,0.261061946902655,0.234513274336283,0.238938053097345,0.243362831858407,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.185840707964602,0.185840707964602,0.185840707964602,0.190265486725664,0.190265486725664,0.20353982300885,0.18141592920354,0.190265486725664,0.185840707964602,0.185840707964602,0.199115044247788,0.199115044247788,0.199115044247788,0.199115044247788,0.128318584070796,0.132743362831858,0.132743362831858,0.13716814159292,0.0132743362831858,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00884955752212389,0,0.00442477876106195,0.00442477876106195,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195
"SRR11190792A",0.376106194690265,0.380530973451327,0.455752212389381,0.429203539823009,0.47787610619469,0.438053097345133,0.442477876106195,0.415929203539823,0.451327433628319,0.446902654867257,0.482300884955752,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.331858407079646,0.327433628318584,0.327433628318584,0.256637168141593,0.230088495575221,0.234513274336283,0.238938053097345,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0.00442477876106195,0.00442477876106195,0,0,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0,0,0,0
"SRR11603183A",0.376106194690265,0.380530973451327,0.455752212389381,0.429203539823009,0.47787610619469,0.438053097345133,0.442477876106195,0.415929203539823,0.451327433628319,0.446902654867257,0.482300884955752,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.331858407079646,0.327433628318584,0.327433628318584,0.256637168141593,0.230088495575221,0.234513274336283,0.238938053097345,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0.00442477876106195,0.00442477876106195,0,0,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0,0,0,0
"SRR11190795A",0.376106194690265,0.380530973451327,0.451327433628319,0.424778761061947,0.473451327433628,0.442477876106195,0.446902654867257,0.411504424778761,0.451327433628319,0.446902654867257,0.47787610619469,0.491150442477876,0.482300884955752,0.495575221238938,0.491150442477876,0.495575221238938,0.336283185840708,0.331858407079646,0.331858407079646,0.252212389380531,0.225663716814159,0.230088495575221,0.234513274336283,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.225663716814159,0.238938053097345,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.238938053097345,0.212389380530973,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00442477876106195,0,0,0,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195
"AF308158",0.380530973451327,0.384955752212389,0.460176991150442,0.433628318584071,0.482300884955752,0.442477876106195,0.446902654867257,0.420353982300885,0.455752212389381,0.442477876106195,0.486725663716814,0.495575221238938,0.491150442477876,0.5,0.495575221238938,0.5,0.336283185840708,0.331858407079646,0.331858407079646,0.261061946902655,0.234513274336283,0.238938053097345,0.243362831858407,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.234513274336283,0.247787610619469,0.252212389380531,0.252212389380531,0.252212389380531,0.252212389380531,0.252212389380531,0.256637168141593,0.252212389380531,0.252212389380531,0.252212389380531,0.252212389380531,0.252212389380531,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.221238938053097,0.185840707964602,0.185840707964602,0.185840707964602,0.190265486725664,0.190265486725664,0.20353982300885,0.18141592920354,0.190265486725664,0.185840707964602,0.185840707964602,0.199115044247788,0.199115044247788,0.199115044247788,0.199115044247788,0.128318584070796,0.132743362831858,0.132743362831858,0.13716814159292,0.0132743362831858,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00884955752212389,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00884955752212389,0,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195
"SRR11190802A",0.376106194690265,0.380530973451327,0.455752212389381,0.429203539823009,0.47787610619469,0.438053097345133,0.442477876106195,0.415929203539823,0.451327433628319,0.446902654867257,0.482300884955752,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.331858407079646,0.327433628318584,0.327433628318584,0.256637168141593,0.230088495575221,0.234513274336283,0.238938053097345,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0.00442477876106195,0.00442477876106195,0,0,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0,0,0,0
"SRR11190796A",0.376106194690265,0.380530973451327,0.455752212389381,0.429203539823009,0.47787610619469,0.438053097345133,0.442477876106195,0.415929203539823,0.451327433628319,0.446902654867257,0.482300884955752,0.491150442477876,0.486725663716814,0.495575221238938,0.491150442477876,0.495575221238938,0.331858407079646,0.327433628318584,0.327433628318584,0.256637168141593,0.230088495575221,0.234513274336283,0.238938053097345,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.230088495575221,0.243362831858407,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.252212389380531,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.247787610619469,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.243362831858407,0.216814159292035,0.18141592920354,0.18141592920354,0.18141592920354,0.185840707964602,0.185840707964602,0.199115044247788,0.176991150442478,0.185840707964602,0.18141592920354,0.18141592920354,0.194690265486726,0.194690265486726,0.194690265486726,0.194690265486726,0.123893805309735,0.128318584070796,0.128318584070796,0.132743362831858,0.00884955752212389,0.00442477876106195,0.00442477876106195,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0.00442477876106195,0.00442477876106195,0,0,0.00442477876106195,0.00442477876106195,0,0,0,0,0,0,0,0,0
